,brand,country,product_line,segment,date,value,month,year,month_no,ytd,var_ytd,market_share_ytd
8738,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Feb 2016,0.04309834559999999,Feb,2016,2,0.09427763099999999,,0.12750155524734588
8739,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Feb 2017,0.047041311999999995,Feb,2017,2,0.10290287000000001,0.09148765097841727,0.15414297040182573
8740,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Mar 2016,0.040404698999999995,Mar,2016,3,0.13468233,,0.12750155524734585
8741,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Mar 2017,0.044101230000000005,Mar,2017,3,0.14700410000000003,0.09148765097841749,0.15414297040182576
8742,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Apr 2016,0.040404698999999995,Apr,2016,4,0.17508702899999998,,0.12750155524734585
8743,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Apr 2017,0.044101230000000005,Apr,2017,4,0.19110533000000002,0.09148765097841749,0.15414297040182573
8744,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,May 2016,0.0457919922,May,2016,5,0.22087902119999997,,0.12750155524734585
8745,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,May 2017,0.049981394,May,2017,5,0.24108672400000003,0.09148765097841749,0.15414297040182573
8746,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Jun 2016,0.04848563879999999,Jun,2016,6,0.26936466,,0.12750155524734585
8747,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Jun 2017,0.052921476,Jun,2017,6,0.29400820000000005,0.09148765097841749,0.15414297040182576
8748,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Jul 2016,0.041489577799999997,Jul,2016,7,0.3108542378,,0.1369736161998084
8749,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Jul 2017,0.030310979600000003,Jul,2017,7,0.32431917960000006,0.043315934488444174,0.15602239603825424
8750,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Aug 2016,0.0451504229,Aug,2016,8,0.3560046607,,0.14589817163070964
8751,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Aug 2017,0.0329854778,Aug,2017,8,0.35730465740000006,0.0036516283170111574,0.157744659791974
8752,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Sep 2016,0.0353881693,Sep,2016,9,0.39139282999999997,,0.15206584772307058
8753,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Sep 2017,0.025853482599999995,Sep,2017,9,0.38315814000000004,-0.021039450313895425,0.15890838484021916
8754,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Oct 2016,0.0439200188,Oct,2016,10,0.4353128488,,0.13897638618589925
8755,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Nov 2016,0.040782874600000005,Nov,2016,11,0.4760957234,,0.13040745944542714
8756,GOLDEN LIGHT,ITALY,MAKE-UP,MAKEUP TOTAL SETS,Dec 2016,0.0721543166,Dec,2016,12,0.54825004,,0.12001257937507194
8757,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jan 2016,0.0,Jan,2016,1,0.0,,0.0
8758,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jan 2017,0.0,Jan,2017,1,0.0,,0.0
8759,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Feb 2016,0.0,Feb,2016,2,0.0,,0.0
8760,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Feb 2017,0.0,Feb,2017,2,0.0,,0.0
8761,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Mar 2016,0.0,Mar,2016,3,0.0,,0.0
8762,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Mar 2017,0.0,Mar,2017,3,0.0,,0.0
8763,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Apr 2016,0.0,Apr,2016,4,0.0,,0.0
8764,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Apr 2017,0.0,Apr,2017,4,0.0,,0.0
8765,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,May 2016,0.0,May,2016,5,0.0,,0.0
8766,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,May 2017,0.0,May,2017,5,0.0,,0.0
8767,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jun 2016,0.0,Jun,2016,6,0.0,,0.0
8768,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jun 2017,0.0,Jun,2017,6,0.0,,0.0
8769,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jul 2016,0.0,Jul,2016,7,0.0,,0.0
8770,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Jul 2017,0.0,Jul,2017,7,0.0,,0.0
8771,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Aug 2016,0.0,Aug,2016,8,0.0,,0.0
8772,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Aug 2017,0.0,Aug,2017,8,0.0,,0.0
8773,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Sep 2016,0.0,Sep,2016,9,0.0,,0.0
8774,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Sep 2017,0.0,Sep,2017,9,0.0,,0.0
8775,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Oct 2016,0.0,Oct,2016,10,0.0,,0.0
8776,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Nov 2016,0.0,Nov,2016,11,0.0,,0.0
8777,GOLDEN LIGHT,ITALY,MEN PERFUME,JUICES,Dec 2016,0.0,Dec,2016,12,0.0,,0.0
8778,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jan 2016,0.0,Jan,2016,1,0.0,,0.0
8779,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jan 2017,0.0,Jan,2017,1,0.0,,0.0
8780,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Feb 2016,0.0,Feb,2016,2,0.0,,0.0
8781,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Feb 2017,0.0,Feb,2017,2,0.0,,0.0
8782,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Mar 2016,0.0,Mar,2016,3,0.0,,0.0
8783,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Mar 2017,0.0,Mar,2017,3,0.0,,0.0
8784,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Apr 2016,0.0,Apr,2016,4,0.0,,0.0
8785,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Apr 2017,0.0,Apr,2017,4,0.0,,0.0
8786,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,May 2016,0.0,May,2016,5,0.0,,0.0
8787,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,May 2017,0.0,May,2017,5,0.0,,0.0
8788,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jun 2016,0.0,Jun,2016,6,0.0,,0.0
8789,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jun 2017,0.0,Jun,2017,6,0.0,,0.0
8790,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jul 2016,0.0,Jul,2016,7,0.0,,0.0
8791,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Jul 2017,0.0,Jul,2017,7,0.0,,0.0
8792,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Aug 2016,0.0,Aug,2016,8,0.0,,0.0
8793,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Aug 2017,0.0,Aug,2017,8,0.0,,0.0
8794,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Sep 2016,0.0,Sep,2016,9,0.0,,0.0
8795,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Sep 2017,0.0,Sep,2017,9,0.0,,0.0
8796,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Oct 2016,4.103400000000001e-05,Oct,2016,10,4.103400000000001e-05,,2.4626966561946282e-05
8797,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Nov 2016,3.8103000000000004e-05,Nov,2016,11,7.913700000000001e-05,,4.123917664997303e-05
8798,GOLDEN LIGHT,ITALY,WOMEN PERFUME,BATH & BODY,Dec 2016,6.741300000000001e-05,Dec,2016,12,0.00014655,,6.193589050840148e-05
8799,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jan 2016,0.0,Jan,2016,1,0.0,,0.0
8800,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jan 2017,0.0,Jan,2017,1,0.0,,0.0
8801,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Feb 2016,0.0,Feb,2016,2,0.0,,0.0
8802,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Feb 2017,0.0,Feb,2017,2,0.0,,0.0
8803,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Mar 2016,0.0,Mar,2016,3,0.0,,0.0
8804,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Mar 2017,0.0,Mar,2017,3,0.0,,0.0
8805,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Apr 2016,0.0,Apr,2016,4,0.0,,0.0
8806,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Apr 2017,0.0,Apr,2017,4,0.0,,0.0
8807,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,May 2016,0.0,May,2016,5,0.0,,0.0
8808,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,May 2017,0.0,May,2017,5,0.0,,0.0
8809,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jun 2016,0.0,Jun,2016,6,0.0,,0.0
8810,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jun 2017,0.0,Jun,2017,6,0.0,,0.0
8811,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jul 2016,0.0,Jul,2016,7,0.0,,0.0
8812,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Jul 2017,0.0,Jul,2017,7,0.0,,0.0
8813,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Aug 2016,0.0,Aug,2016,8,0.0,,0.0
8814,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Aug 2017,0.0,Aug,2017,8,0.0,,0.0
8815,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Sep 2016,0.0,Sep,2016,9,0.0,,0.0
8816,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Sep 2017,0.0,Sep,2017,9,0.0,,0.0
8817,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Oct 2016,0.0,Oct,2016,10,0.0,,0.0
8818,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Nov 2016,0.0,Nov,2016,11,0.0,,0.0
8819,GOLDEN LIGHT,ITALY,WOMEN PERFUME,GIFT SETS,Dec 2016,0.0,Dec,2016,12,0.0,,0.0
8820,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jan 2016,0.0,Jan,2016,1,0.0,,0.0
8821,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jan 2017,0.0,Jan,2017,1,0.0,,0.0
8822,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Feb 2016,0.0,Feb,2016,2,0.0,,0.0
8823,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Feb 2017,0.0,Feb,2017,2,0.0,,0.0
8824,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Mar 2016,0.0,Mar,2016,3,0.0,,0.0
8825,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Mar 2017,0.0,Mar,2017,3,0.0,,0.0
8826,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Apr 2016,0.0,Apr,2016,4,0.0,,0.0
8827,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Apr 2017,0.0,Apr,2017,4,0.0,,0.0
8828,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,May 2016,0.0,May,2016,5,0.0,,0.0
8829,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,May 2017,0.0,May,2017,5,0.0,,0.0
8830,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jun 2016,0.0,Jun,2016,6,0.0,,0.0
8831,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jun 2017,0.0,Jun,2017,6,0.0,,0.0
8832,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jul 2016,0.0,Jul,2016,7,0.0,,0.0
8833,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Jul 2017,0.0,Jul,2017,7,0.0,,0.0
8834,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Aug 2016,0.0,Aug,2016,8,0.0,,0.0
8835,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Aug 2017,0.0,Aug,2017,8,0.0,,0.0
8836,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Sep 2016,0.0,Sep,2016,9,0.0,,0.0
8837,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Sep 2017,0.0,Sep,2017,9,0.0,,0.0
8838,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Oct 2016,0.00011633440000000002,Oct,2016,10,0.00011633440000000002,,2.4651506401207037e-06
8839,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Nov 2016,0.00010802480000000001,Nov,2016,11,0.00022435920000000003,,4.225608649181043e-06
8840,GOLDEN LIGHT,ITALY,WOMEN PERFUME,JUICES,Dec 2016,0.0001911208,Dec,2016,12,0.00041548,,6.538892450486154e-06
8841,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jan 2016,0.07538922220000001,Jan,2016,1,0.07538922220000001,,0.09311059157595845
8842,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jan 2017,0.10810131889999999,Jan,2017,1,0.10810131889999999,0.433909460071336,0.12608711360611966
8843,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Feb 2016,0.06348566080000001,Feb,2016,2,0.138874883,,0.09311059157595844
8844,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Feb 2017,0.0910326896,Feb,2017,2,0.1991340085,0.43390946007133624,0.12608711360611966
8845,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Mar 2016,0.059517807,Mar,2016,3,0.19839269,,0.09311059157595844
8846,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Mar 2017,0.0853431465,Mar,2017,3,0.284477155,0.43390946007133624,0.12608711360611966
8847,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Apr 2016,0.059517807,Apr,2016,4,0.257910497,,0.09311059157595845
8848,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Apr 2017,0.0853431465,Apr,2017,4,0.3698203015,0.43390946007133624,0.12608711360611968
8849,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,May 2016,0.06745351460000001,May,2016,5,0.32536401160000006,,0.09311059157595845
8850,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,May 2017,0.0967222327,May,2017,5,0.4665425342,0.433909460071336,0.1260871136061197
8851,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jun 2016,0.07142136839999999,Jun,2016,6,0.3967853800000001,,0.09311059157595845
8852,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jun 2017,0.1024117758,Jun,2017,6,0.5689543100000001,0.43390946007133624,0.1260871136061197
8853,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jul 2016,0.08345098040000001,Jul,2016,7,0.48023636040000006,,0.09390248149487479
8854,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Jul 2017,0.08375369939999999,Jul,2017,7,0.6527080094000001,0.35913908904428715,0.12204493597471386
8855,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Aug 2016,0.09081430219999999,Aug,2016,8,0.5710506626,,0.09451026447707807
8856,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Aug 2017,0.0911437317,Aug,2017,8,0.7438517411000001,0.30260201032467915,0.1188728768079074
8857,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Sep 2016,0.07117877739999999,Sep,2016,9,0.64222944,,0.09487014815336049
8858,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Sep 2017,0.0714369789,Sep,2017,9,0.8152887200000001,0.2694664386609247,0.11696529869034457
8859,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Oct 2016,0.07510268360000003,Oct,2016,10,0.7173321236000001,,0.09673119674369984
8860,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Nov 2016,0.06973820620000001,Nov,2016,11,0.7870703298000001,,0.09819065021847503
8861,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL BODY,Dec 2016,0.1233829802,Dec,2016,12,0.9104533100000002,,0.10030011465469388
8862,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jan 2016,0.9497914768999998,Jan,2016,1,0.9497914768999998,,0.17565528882572917
8863,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jan 2017,0.9737517689000003,Jan,2017,1,0.9737517689000003,0.02522689725349392,0.17954760652749735
8864,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Feb 2016,0.7998244015999996,Feb,2016,2,1.7496158784999993,,0.17565528882572917
8865,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Feb 2017,0.8200014896000001,Feb,2017,2,1.7937532585000002,0.02522689725349392,0.17954760652749735
8866,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Mar 2016,0.7498353764999999,Mar,2016,3,2.4994512549999994,,0.17565528882572917
8867,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Mar 2017,0.7687513964999999,Mar,2017,3,2.562504655,0.025226897253493696,0.17954760652749732
8868,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Apr 2016,0.7498353764999999,Apr,2016,4,3.2492866314999995,,0.17565528882572917
8869,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Apr 2017,0.7687513964999999,Apr,2017,4,3.3312560515,0.025226897253493474,0.17954760652749732
8870,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,May 2016,0.8498134267,May,2016,5,4.0991000581999995,,0.1756552888257292
8871,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,May 2017,0.8712515827000004,May,2017,5,4.202507634200001,0.025226897253493696,0.17954760652749735
8872,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jun 2016,0.8998024518,Jun,2016,6,4.99890251,,0.1756552888257292
8873,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jun 2017,0.9225016758000001,Jun,2017,6,5.125009310000001,0.025226897253493696,0.17954760652749735
8874,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jul 2016,0.7627759920000005,Jul,2016,7,5.7616785020000005,,0.17553106302410104
8875,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Jul 2017,0.8073428111999997,Jul,2017,7,5.932352121200001,0.02962220456083342,0.17945738966073604
8876,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Aug 2016,0.8300797559999996,Aug,2016,8,6.5917582580000005,,0.17542867542393553
8877,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Aug 2017,0.8785789416000004,Aug,2017,8,6.810931062800002,0.03324952102635215,0.17938358194022275
8878,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Sep 2016,0.650603052,Sep,2016,9,7.242361310000001,,0.17536489298187527
8879,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Sep 2017,0.6886159271999996,Sep,2017,9,7.499546990000002,0.035511302045216686,0.17933785200623206
8880,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Oct 2016,0.8188086004000003,Oct,2016,10,8.0611699104,,0.17391567583088713
8881,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Nov 2016,0.7603222717999999,Nov,2016,11,8.8214921822,,0.17282685732476177
8882,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL FACE,Dec 2016,1.3451855577999998,Dec,2016,12,10.16667774,,0.17132221268940412
8883,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jan 2016,0.004150494900000001,Jan,2016,1,0.004150494900000001,,0.01127935964771704
8884,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jan 2017,0.0027218031999999997,Jan,2017,1,0.0027218031999999997,-0.3442220107293713,0.007303851198297646
8885,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Feb 2016,0.0034951536,Feb,2016,2,0.007645648500000001,,0.01127935964771704
8886,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Feb 2017,0.0022920448000000007,Feb,2017,2,0.0050138480000000004,-0.3442220107293711,0.007303851198297646
8887,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Mar 2016,0.0032767064999999996,Mar,2016,3,0.010922355000000002,,0.01127935964771704
8888,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Mar 2017,0.002148792,Mar,2017,3,0.0071626400000000005,-0.3442220107293712,0.007303851198297647
8889,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Apr 2016,0.0032767064999999996,Apr,2016,4,0.014199061500000002,,0.01127935964771704
8890,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Apr 2017,0.002148792,Apr,2017,4,0.009311432000000001,-0.3442220107293711,0.0073038511982976475
8891,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,May 2016,0.0037136007000000007,May,2016,5,0.017912662200000002,,0.01127935964771704
8892,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,May 2017,0.0024352976000000005,May,2017,5,0.011746729600000002,-0.3442220107293711,0.0073038511982976475
8893,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jun 2016,0.0039320478,Jun,2016,6,0.021844710000000003,,0.01127935964771704
8894,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jun 2017,0.0025785503999999995,Jun,2017,6,0.014325280000000001,-0.3442220107293712,0.007303851198297647
8895,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jul 2016,0.0025433734000000004,Jul,2016,7,0.024388083400000003,,0.010152946010137562
8896,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Jul 2017,0.0019110006,Jul,2017,7,0.0162362806,-0.33425352317763524,0.006795526791462621
8897,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Aug 2016,0.0027677887,Aug,2016,8,0.027155872100000002,,0.009336715339978943
8898,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Aug 2017,0.0020796183,Aug,2017,8,0.0183158989,-0.32552713341141426,0.006415497497762301
8899,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Sep 2016,0.0021693478999999993,Sep,2016,9,0.029325220000000003,,0.00887180878251292
8900,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Sep 2017,0.0016299711,Sep,2017,9,0.019945869999999997,-0.3198390327506496,0.006194479026663545
8901,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Oct 2016,0.0003566163999999994,Oct,2016,10,0.0296818364,,0.008916951802627733
8902,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Nov 2016,0.0003311437999999995,Nov,2016,11,0.0300129802,,0.008958309081279097
8903,GOLDEN LIGHT,ITALY,WOMEN SKINCARE,SKINCARE TOTAL SUN,Dec 2016,0.000585869799999999,Dec,2016,12,0.03059885,,0.009030188156412372
8904,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Jan 2016,0.0006329736,Jan,2016,1,0.0006329736,,0.0022831050228310497
8905,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Jan 2017,0.0001582434,Jan,2017,1,0.0001582434,-0.75,0.0004710315591144606
8906,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Feb 2016,0.0005330304,Feb,2016,2,0.001166004,,0.0022831050228310497
8907,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Feb 2017,0.0001332576,Feb,2017,2,0.000291501,-0.75,0.0004710315591144606
8908,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Mar 2016,0.000499716,Mar,2016,3,0.0016657199999999999,,0.0022831050228310497
8909,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Mar 2017,0.000124929,Mar,2017,3,0.00041642999999999997,-0.75,0.0004710315591144606
8910,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Apr 2016,0.000499716,Apr,2016,4,0.0021654359999999997,,0.0022831050228310492
8911,GOLDEN LIGHT,JAPAN,MAKE-UP,MAKEUP TOTAL ALL OTHER,Apr 2017,0.000124929,Apr,2017,4,0.0005413589999999999,-0.75,0.0004710315591144606
